Chrom	Starts	Ends	genes
chr22	24417879	24417879	ADORA2A
chr22	24495074	24495074	ADORA2A-AS1
chr22	24494107	24494107	UPB1
chr22	24516508	24516508	ENSG00000228923
chr22	24555935	24555935	GUCD1
chr22	24555958	24555958	SNRPD3
chr22	24556007	24556007	ENSG00000286070
chr22	24593208	24593208	LRRC75B
chr22	24594811	24594811	GGT1
chr22	24598054	24598054	ENSG00000230947
chr22	24632915	24632915	ENSG00000215481
chr22	24633272	24633272	ENSG00000284233
chr22	24644791	24644791	ENSG00000284128
chr22	24651657	24651657	ENSG00000284070
chr22	24658765	24658765	ENSG00000224124
chr22	24686168	24686168	ENSG00000224806
chr22	24686923	24686923	ENSG00000224334
chr22	24696003	24696003	LOC124905092
chr22	24703348	24703348	ENSG00000237601
chr22	24712292	24712292	ENSG00000182351
chr22	24774720	24774720	PIWIL3
chr22	24806169	24806169	SGSM1
chr22	24901214	24901214	LOC124900481
chr22	24946695	24946695	LHFPL7
chr22	24952716	24952716	KIAA1671
chr22	25015072	25015072	ENSG00000279085
chr22	25024652	25024652	ENSG00000279548
chr22	25051966	25051966	ENSG00000279006
chr22	25065241	25065241	ENSG00000279110
chr22	25112692	25112692	KIAA1671-AS1
chr22	25179554	25179554	ENSG00000271181
chr22	25199858	25199858	CRYBB3
chr22	25212085	25212085	ENSG00000236641
chr22	25212564	25212564	CRYBB2
chr22	25252602	25252602	ENSG00000279298
chr22	25282674	25282674	ENSG00000233577
chr22	25282613	25282613	ENSG00000285968
chr22	25282943	25282943	ENSG00000285690
chr22	25318256	25318256	ENSG00000206066
chr22	25327252	25327252	ENSG00000230637
chr22	25350322	25350322	ENSG00000231466
chr22	25405377	25405377	ENSG00000100068
chr22	25435070	25435070	ENSG00000272942
chr22	25436312	25436312	ENSG00000272798
chr22	25437823	25437823	ENSG00000271138
chr22	25448105	25448105	ENSG00000100058
chr22	25455646	25455646	MIR6817
chr22	25476218	25476218	ENSG00000272977
chr22	25564719	25564719	GRK3-AS1
chr22	25564675	25564675	GRK3
chr22	25581382	25581382	ENSG00000237387
chr22	25647261	25647261	ENSG00000224003
chr22	25715169	25715169	RNA5SP494
chr22	25742144	25742144	MYO18B
chr22	25756669	25756669	ENSG00000278960
chr22	25903247	25903247	ENSG00000231933
chr22	25983526	25983526	ENSG00000232464
chr22	25964273	25964273	RN7SKP169
chr22	26006532	26006532	ENSG00000232050
chr22	26161834	26161834	ENSG00000236464
chr22	26169341	26169341	LOC105372971
chr22	26169462	26169462	SEZ6L
chr22	26254092	26254092	ENSG00000224192
chr22	26390776	26390776	RNA5SP495
chr22	26423193	26423193	LOC646216
chr22	26429260	26429260	ASPHD2
chr22	26483837	26483837	HPS4
chr22	26483877	26483877	SRRD
chr22	26512505	26512505	TFIP11
chr22	26512537	26512537	TFIP11-DT
chr22	26596717	26596717	TPST2
chr22	26555323	26555323	MIR548J
chr22	26560526	26560526	ENSG00000213707
chr22	26597028	26597028	ENSG00000286326
chr22	26618027	26618027	CRYBB1
chr22	26621963	26621963	CRYBA4
chr22	26645336	26645336	ENSG00000226912
chr22	26646411	26646411	MIAT
chr22	26657521	26657521	ENSG00000278404
chr22	26672654	26672654	ENSG00000206028
chr22	26671402	26671402	ENSG00000277941
chr22	26672164	26672164	ENSG00000275942
chr22	26672747	26672747	ENSG00000244625
chr22	26673254	26673254	ENSG00000276991
chr22	26858634	26858634	ENSG00000223704
chr22	26887548	26887548	ENSG00000231369
chr22	26903292	26903292	ENSG00000235271
chr22	27019369	27019369	ENSG00000279440
chr22	27035887	27035887	RNU6-1066P
chr22	27040197	27040197	ENSG00000279914
chr22	27044001	27044001	ENSG00000279848
chr22	27061247	27061247	ENSG00000236858
chr22	27102766	27102766	ENSG00000280025
chr22	27143478	27143478	ENSG00000231405
chr22	27204211	27204211	ENSG00000238195
chr22	27225134	27225134	LINC01638
chr22	27276240	27276240	ENSG00000233574
chr22	27318538	27318538	ENSG00000223726
chr22	27307777	27307777	LINC02554
chr22	27331634	27331634	LOC102724900
chr22	27419713	27419713	ENSG00000280445
chr22	27436292	27436292	LOC105372980
chr22	27460060	27460060	ENSG00000227880
chr22	27573573	27573573	ENSG00000224027
chr22	27714970	27714970	ENSG00000227838
chr22	27707580	27707580	ENSG00000231495
chr22	27716480	27716480	ENSG00000226169
chr22	27801756	27801756	MN1
chr22	27920134	27920134	PITPNB
chr22	27919376	27919376	TTC28-AS1
chr22	27919384	27919384	ENSG00000277460
chr22	27920612	27920612	MIR3199-1
chr22	27920526	27920526	MIR3199-2
chr22	27922022	27922022	ENSG00000276150
chr22	28679865	28679865	TTC28
chr22	27994474	27994474	ENSG00000274342
chr22	28002484	28002484	ENSG00000276675
chr22	28056453	28056453	RN7SL757P
chr22	28232823	28232823	LOC124905171
chr22	28303754	28303754	ENSG00000199797
chr22	28459869	28459869	MIR5739
chr22	28643270	28643270	RN7SL162P
chr22	28742422	28742422	CHEK2
chr22	28742039	28742039	HSCB
chr22	28772674	28772674	CCDC117
chr22	28800597	28800597	XBP1
chr22	28800683	28800683	ENSG00000226471
chr22	28814914	28814914	ENSG00000272858
chr22	28836137	28836137	ENSG00000224256
chr22	28883572	28883572	ZNRF3
chr22	28992721	28992721	ENSG00000235786
chr22	29031476	29031476	ZNRF3-AS1
chr22	29061831	29061831	C22orf31
chr22	29073035	29073035	KREMEN1
chr22	29111683	29111683	ENSG00000226772
chr22	29134014	29134014	RNU6-810P
chr22	29191808	29191808	RNU6-1219P
chr22	29205896	29205896	EMID1
chr22	29268209	29268209	RHBDD3
chr22	29260889	29260889	ENSG00000237015
chr22	29268009	29268009	EWSR1
chr22	29306582	29306582	GAS2L1
chr22	29319679	29319679	RASL10A
chr22	29317220	29317220	ENSG00000273216
chr22	29388583	29388583	AP1B1
chr22	29333267	29333267	ENSG00000280968
chr22	29333258	29333258	SNORD125
chr22	29387909	29387909	ENSG00000285697
chr22	29423193	29423193	ENSG00000242156
chr22	29432944	29432944	ENSG00000278292
chr22	29478868	29478868	ENSG00000225465
chr22	29438583	29438583	RFPL1
chr22	29480218	29480218	NEFH
chr22	29481113	29481113	ENSG00000282816
chr22	29555216	29555216	THOC5
chr22	29535390	29535390	ENSG00000234208
chr22	29581327	29581327	NIPSNAP1
chr22	29603556	29603556	NF2
chr22	29608900	29608900	ENSG00000233010
chr22	29719859	29719859	ENSG00000232396
chr22	29719714	29719714	ENSG00000239446
chr22	29720003	29720003	CABP7
chr22	29767011	29767011	ZMAT5
chr22	29758758	29758758	ENSG00000200976
chr22	29768096	29768096	ENSG00000287967
chr22	29767369	29767369	UQCR10
chr22	29838304	29838304	ASCC2
chr22	29883169	29883169	MTMR3
chr22	29899693	29899693	RNU6-331P
chr22	30028236	30028236	ENSG00000279159
chr22	30007049	30007049	MIR6818
chr22	30080480	30080480	HORMAD2-AS1
chr22	30047193	30047193	ENSG00000227201
chr22	30080464	30080464	HORMAD2
chr22	30105408	30105408	RPL36P17
chr22	30137681	30137681	ENSG00000225971
chr22	30207195	30207195	LOC105372988
chr22	30239194	30239194	LIF-AS1
chr22	30246759	30246759	LIF
chr22	30246205	30246205	LIF-AS2
chr22	30266851	30266851	OSM
chr22	30276951	30276951	ENSG00000279699
chr22	30289622	30289622	CASTOR1
chr22	30299482	30299482	ENSG00000248751
chr22	30326947	30326947	TBC1D10A
chr22	30356919	30356919	SF3A1
chr22	30356635	30356635	CCDC157
chr22	30421771	30421771	RNF215
chr22	30396941	30396941	SEC14L2
chr22	30409255	30409255	ENSG00000249590
chr22	30420512	30420512	ENSG00000273350
chr22	30421045	30421045	RNU6-564P
chr22	30421536	30421536	ENSG00000272689
chr22	30425623	30425623	MTFP1
chr22	30432686	30432686	LOC105372990
chr22	30439837	30439837	ENSG00000230137
chr22	30472017	30472017	SEC14L3
chr22	30475364	30475364	LOC107985579
chr22	30481911	30481911	ENSG00000214161
chr22	30505711	30505711	SEC14L4
chr22	30546682	30546682	SEC14L6
chr22	30542536	30542536	ENSG00000225774
chr22	30574665	30574665	GAL3ST1
chr22	30607083	30607083	PES1
chr22	30598309	30598309	ENSG00000223831
chr22	30607003	30607003	TCN2
chr22	30635781	30635781	SLC35E4
chr22	30667887	30667887	DUSP18
chr22	30654814	30654814	RPL13AP26
chr22	30664961	30664961	ENSG00000288153
chr22	30693782	30693782	OSBP2
chr22	30731557	30731557	MIR3200
chr22	30902219	30902219	ENSG00000237977
chr22	30922308	30922308	MORC2-AS1
chr22	30968774	30968774	MORC2
chr22	30969245	30969245	TUG1
chr22	30971005	30971005	ENSG00000276664
chr22	30971296	30971296	ENSG00000276057
chr22	30972857	30972857	ENSG00000276965
chr22	30973417	30973417	ENSG00000275307
chr22	30978848	30978848	ENSG00000269987
chr22	30977858	30977858	ENSG00000269972
chr22	31051630	31051630	ENSG00000278920
chr22	31059989	31059989	RN7SL633P
chr22	31064105	31064105	SMTN
chr22	31083565	31083565	ENSG00000273387
chr22	31120069	31120069	SELENOM
chr22	31113017	31113017	RPS15AP37
chr22	31122731	31122731	INPP5J
chr22	31140508	31140508	PLA2G3
chr22	31156647	31156647	ENSG00000214125
chr22	31160119	31160119	MIR3928
chr22	31160182	31160182	RNF185
chr22	31205616	31205616	ENSG00000254835
chr22	31212239	31212239	LIMK2
chr22	31222853	31222853	RNU6-1128P
chr22	31230172	31230172	ENSG00000202019
chr22	31292534	31292534	PIK3IP1
chr22	31292499	31292499	PIK3IP1-DT
chr22	31305404	31305404	RNA5SP496
chr22	31346346	31346346	PATZ1
chr22	31346777	31346777	ENSG00000213888
chr22	31388837	31388837	RNU6-338P
chr22	31399604	31399604	DRG1
chr22	31496108	31496108	EIF4ENIF1
chr22	31452881	31452881	ENSG00000240591
chr22	31479489	31479489	RNU6-28P
chr22	31488688	31488688	SFI1
chr22	31490150	31490150	ENSG00000287817
chr22	31521592	31521592	ENSG00000233733
chr22	31538589	31538589	ENSG00000229169
chr22	31559483	31559483	RPS18P14
chr22	31662432	31662432	PISD
chr22	31621531	31621531	MIR7109
chr22	31750140	31750140	PRR14L
chr22	31753867	31753867	DEPDC5
chr22	31754899	31754899	ENSG00000285404
chr22	31757202	31757202	RN7SL20P
chr22	31817491	31817491	ENSG00000236132
chr22	31837238	31837238	RNU6-201P
chr22	31891434	31891434	ENSG00000227813
chr22	31945518	31945518	YWHAH-AS1
chr22	31944522	31944522	YWHAH
chr22	31963357	31963357	ENSG00000227519
chr22	31970823	31970823	ENSG00000230866
chr22	31981427	31981427	RN7SL305P
chr22	32039490	32039490	RPS17P16
chr22	32043261	32043261	SLC5A1
chr22	32121977	32121977	ENSG00000234479
chr22	32129689	32129689	ENSG00000237439
chr22	32134028	32134028	AP1B1P2
chr22	32141267	32141267	ENSG00000239674
chr22	32159322	32159322	C22orf42
chr22	32160392	32160392	ENSG00000230120
chr22	32188487	32188487	ENSG00000275656
chr22	32205001	32205001	RFPL2
chr22	32199919	32199919	ENSG00000254127
chr22	32205115	32205115	SLC5A4-AS1
chr22	32255347	32255347	SLC5A4
chr22	32269381	32269381	CPSF1P1
chr22	32284683	32284683	ENSG00000273325
chr22	32343105	32343105	ENSG00000234626
chr22	32354885	32354885	RFPL3
chr22	32356988	32356988	ENSG00000271093
chr22	32382106	32382106	RFPL3S
chr22	32362972	32362972	ENSG00000274617
chr22	32368497	32368497	ENSG00000274170
chr22	32376664	32376664	LOC339666
chr22	32376682	32376682	IGLCOR22-2
chr22	32383786	32383786	ENSG00000241954
chr22	32386668	32386668	ENSG00000232218
chr22	32412248	32412248	RTCB
chr22	32464484	32464484	BPIFC
chr22	32474676	32474676	FBXO7
chr22	33058381	33058381	SYN3
chr22	32583300	32583300	ENSG00000236054
chr22	32635198	32635198	RNA5SP497
chr22	32783177	32783177	ENSG00000229673
chr22	32801705	32801705	TIMP3
chr22	33014980	33014980	ENSG00000228194
chr22	33104330	33104330	LINC01640
chr22	33106059	33106059	ENSG00000228622
chr22	33137140	33137140	ENSG00000233632
chr22	33922841	33922841	LARGE1
chr22	33164063	33164063	ENSG00000232073
chr22	33320865	33320865	ENSG00000230741
chr22	33436669	33436669	MIR4764
chr22	33704920	33704920	SNORA50B
chr22	33704922	33704922	ENSG00000281295
chr22	33724912	33724912	ENSG00000232081
chr22	33725007	33725007	LARGE-AS1
chr22	33922422	33922422	ENSG00000273082
chr22	34017422	34017422	LINC01643
chr22	34210564	34210564	ENSG00000224404
chr22	34591278	34591278	LOC441996
chr22	34641179	34641179	ENSG00000280356
chr22	34704885	34704885	ENSG00000234891
chr22	34724919	34724919	ENSG00000237316
chr22	35002862	35002862	ENSG00000286592
chr22	35066136	35066136	ISX
chr22	35231056	35231056	LINC01399
chr22	35122661	35122661	ENSG00000273068
chr22	35164304	35164304	ENSG00000238153
chr22	35249772	35249772	RNU7-167P
chr22	35257452	35257452	HMGXB4
chr22	35299541	35299541	ENSG00000273176
chr22	35299275	35299275	TOM1
chr22	35335640	35335640	MIR3909
chr22	35336799	35336799	MIR6069
chr22	35372174	35372174	ENSG00000282602
chr22	35376422	35376422	ENSG00000282041
chr22	35380361	35380361	HMOX1
chr22	35400134	35400134	MCM5
chr22	35503586	35503586	LOC100131536
chr22	35526932	35526932	ENSG00000273044
chr22	35540831	35540831	RASD2
chr22	35637951	35637951	MB
chr22	35635134	35635134	ENSG00000268818
chr22	35648446	35648446	APOL6
chr22	35685940	35685940	ENSG00000228587
chr22	35703803	35703803	MRPS16P3
chr22	35717872	35717872	APOL5
chr22	36028824	36028824	RBFOX2
chr22	35898404	35898404	NDUFA9P1
chr22	35992321	35992321	ENSG00000279652
chr22	36066533	36066533	ENSG00000279927
chr22	36071000	36071000	ENSG00000279217
chr22	36091148	36091148	ENSG00000279714
chr22	36139350	36139350	ENSG00000279805
chr22	36166177	36166177	APOL3
chr22	36172422	36172422	MTCO1P20
chr22	36172934	36172934	MTCO2P20
chr22	36174261	36174261	MTATP6P20
chr22	36175167	36175167	MTCO3P20
chr22	36175857	36175857	MTCYBP34
chr22	36178554	36178554	ENSG00000229088
chr22	36204840	36204840	APOL4
chr22	36239954	36239954	APOL2
chr22	36253071	36253071	APOL1
chr22	36387967	36387967	MYH9
chr22	36286907	36286907	MIR6819
chr22	36335421	36335421	ENSG00000287269
chr22	36388626	36388626	ENSG00000223695
chr22	36421644	36421644	ENSG00000237668
chr22	36440970	36440970	ENSG00000252225
chr22	36454944	36454944	ENSG00000228719
chr22	36481640	36481640	TXN2
chr22	36507043	36507043	FOXRED2
chr22	36529184	36529184	EIF3D
chr22	36537604	36537604	LOC100500719
chr22	36552165	36552165	ENSG00000229971
chr22	36703752	36703752	CACNG2
chr22	36562915	36562915	ENSG00000261675
chr22	36703918	36703918	ENSG00000234688
chr22	36755731	36755731	ENSG00000287773
chr22	36776256	36776256	IFT27
chr22	36766478	36766478	ENSG00000286485
chr22	36819479	36819479	PVALB
chr22	36816326	36816326	ENSG00000234979
chr22	36870441	36870441	NCF4-AS1
chr22	36860988	36860988	NCF4
chr22	36913628	36913628	CSF2RB
chr22	36953723	36953723	CSF2RBP1
chr22	36965248	36965248	LL22NC01-81G9.3
chr22	37007851	37007851	CIMIP4
chr22	37020183	37020183	TST
chr22	37013225	37013225	ENSG00000252412
chr22	37019635	37019635	MPST
chr22	37033124	37033124	ENSG00000287236
chr22	37051736	37051736	KCTD17
chr22	37055347	37055347	ENSG00000201078
chr22	37109713	37109713	TMPRSS6
chr22	37080068	37080068	ENSG00000231467
chr22	37175054	37175054	IL2RB
chr22	37166757	37166757	ENSG00000235237
chr22	37199385	37199385	C1QTNF6
chr22	37212477	37212477	SSTR3
chr22	37215891	37215891	ENSG00000226233
chr22	37244448	37244448	RAC2
chr22	37282027	37282027	CYTH4
chr22	37427445	37427445	ELFN2
chr22	37355002	37355002	LOC100506271
chr22	37427479	37427479	ELFN2
chr22	37371684	37371684	ENSG00000272694
chr22	37486393	37486393	MFNG
chr22	37519542	37519542	CARD10
chr22	37550026	37550026	ENSG00000225867
chr22	37560480	37560480	CDC42EP1
chr22	37582616	37582616	LGALS2
chr22	37578669	37578669	ENSG00000273866
chr22	37608725	37608725	GGA1
chr22	37634654	37634654	SH3BP1
chr22	37639693	37639693	ENSG00000285304
chr22	37658377	37658377	PDXP-DT
chr22	37658723	37658723	PDXP
chr22	37669739	37669739	RN7SL385P
chr22	37675636	37675636	LGALS1
chr22	37681673	37681673	NOL12
chr22	37686414	37686414	ENSG00000100101
chr22	37697048	37697048	TRIOBP
chr22	37805229	37805229	H1-0
chr22	37807905	37807905	GCAT
chr22	37823382	37823382	GALR3
chr22	37849327	37849327	ANKRD54
chr22	37844371	37844371	MIR658
chr22	37847774	37847774	MIR659
chr22	37848868	37848868	EIF3L
chr22	37876148	37876148	ENSG00000279738
chr22	37891347	37891347	RNU6-900P
chr22	37905657	37905657	MICALL1
chr22	37943050	37943050	ENSG00000278948
chr22	37953669	37953669	C22orf23
chr22	37950965	37950965	ENSG00000272582
chr22	37952607	37952607	POLR2F
chr22	37967563	37967563	MIR6820
chr22	37987422	37987422	SOX10
chr22	37988794	37988794	MIR4534
chr22	38034228	38034228	ENSG00000222044
chr22	38043230	38043230	ENSG00000273214
chr22	38056311	38056311	PICK1
chr22	38073940	38073940	ENSG00000233739
chr22	38084093	38084093	SLC16A8
chr22	38111015	38111015	BAIAP2L2
chr22	38090127	38090127	ENSG00000272720
chr22	38214778	38214778	PLA2G6
chr22	38130216	38130216	ENSG00000279080
chr22	38200767	38200767	MAFF
chr22	38273010	38273010	TMEM184B
chr22	38231320	38231320	ENSG00000235246
chr22	38231720	38231720	RN7SL704P
chr22	38281289	38281289	ENSG00000277385
chr22	38318084	38318084	CSNK1E
chr22	38398522	38398522	TPTEP2-CSNK1E
chr22	38398929	38398929	ENSG00000244627
chr22	38388857	38388857	ENSG00000229955
chr22	38423933	38423933	ENSG00000286144
chr22	38424288	38424288	ENSG00000228620
chr22	38455199	38455199	KCNJ4
chr22	38434307	38434307	ENSG00000286440
chr22	38468078	38468078	KDELR3
chr22	38507660	38507660	DDX17
chr22	38570204	38570204	DMC1
chr22	38575431	38575431	RPS29P31
chr22	38656629	38656629	FAM227A
chr22	38656636	38656636	CBY1
chr22	38668750	38668750	ENSG00000230912
chr22	38681847	38681847	ENSG00000228274
chr22	38675876	38675876	ENSG00000287219
chr22	38681957	38681957	TOMM22
chr22	38701556	38701556	JOSD1
chr22	38705742	38705742	GTPBP1
chr22	38723505	38723505	ENSG00000229598
chr22	38734725	38734725	ENSG00000244491
chr22	38794143	38794143	SUN2
chr22	38734730	38734730	ENSG00000230149
chr22	38736792	38736792	ENSG00000273096
chr22	38739003	38739003	ENSG00000225450
chr22	38742625	38742625	ENSG00000272669
chr22	38743495	38743495	ENSG00000273076
chr22	38794198	38794198	DNAL4
chr22	38844028	38844028	NPTXR
chr22	38872249	38872249	CBX6
chr22	38886837	38886837	ENSG00000288106
chr22	38921227	38921227	ENSG00000235209
chr22	38952741	38952741	APOBEC3A
chr22	38982347	38982347	APOBEC3B
chr22	38998209	38998209	APOBEC3B-AS1
chr22	39014257	39014257	APOBEC3C
chr22	39014363	39014363	ENSG00000284554
chr22	39021113	39021113	APOBEC3D
chr22	39040604	39040604	APOBEC3F
chr22	39070414	39070414	ENSG00000259421
chr22	39077067	39077067	APOBEC3G
chr22	39091586	39091586	ENSG00000225720
chr22	39097224	39097224	APOBEC3H
chr22	39152680	39152680	CBX7
chr22	39120566	39120566	ENSG00000226024
chr22	39133090	39133090	ENSG00000279833
chr22	39155525	39155525	ENSG00000227009
chr22	39244982	39244982	PDGFB
chr22	39242188	39242188	ENSG00000284633
chr22	39292988	39292988	LOC124905119
chr22	39320389	39320389	RPL3
chr22	39313911	39313911	SNORD83B
chr22	39315307	39315307	SNORD83A
chr22	39319113	39319113	SNORD43
chr22	39349925	39349925	SYNGR1
chr22	39379610	39379610	ENSG00000280216
chr22	39399778	39399778	TAB1
chr22	39457012	39457012	MGAT3
chr22	39476822	39476822	MGAT3-AS1
chr22	39499432	39499432	MIEF1
chr22	39504231	39504231	MIURF
chr22	39519695	39519695	ATF4
chr22	39532761	39532761	RPS19BP1
chr22	39570753	39570753	CACNA1I
chr22	39893864	39893864	ENTHD1
chr22	39750127	39750127	ENSG00000235647
chr22	39874515	39874515	RN7SKP210
chr22	39875289	39875289	ENSG00000226085
chr22	39901084	39901084	GRAP2
chr22	39960397	39960397	TMA7B
chr22	39994954	39994954	FAM83F
chr22	40044530	40044530	TNRC6B-DT
chr22	40044817	40044817	TNRC6B
chr22	40107066	40107066	RPL7P52
chr22	40346461	40346461	ADSL
chr22	40346529	40346529	ENSG00000284431
chr22	40370591	40370591	SGSM3
chr22	40388290	40388290	ENSG00000229999
chr22	40636719	40636719	MRTFA
chr22	40415003	40415003	ENSG00000272834
chr22	40433136	40433136	ENSG00000227413
chr22	40521800	40521800	MRTFA-AS1
chr22	40569286	40569286	ENSG00000172912
chr22	40588003	40588003	RPL4P6
chr22	40674451	40674451	ENSG00000231907
chr22	40678750	40678750	MCHR1
chr22	40819399	40819399	SLC25A17
chr22	40789267	40789267	ENSG00000230769
chr22	40798039	40798039	JTBP1
chr22	40813958	40813958	MIR4766
chr22	40856639	40856639	ST13
chr22	40857077	40857077	XPNPEP3
chr22	40862113	40862113	DNAJB7
chr22	40917111	40917111	ENSG00000273979
chr22	40917743	40917743	RNU6-379P
chr22	40951347	40951347	RBX1
chr22	41045497	41045497	ENSG00000222698
chr22	41064052	41064052	RPS9P2
chr22	41065646	41065646	ENSG00000199515
chr22	41075239	41075239	ENSG00000213857
chr22	41092513	41092513	MIR1281
chr22	41092592	41092592	EP300
chr22	41168217	41168217	RNU6-375P
chr22	41183144	41183144	ENSG00000232754
chr22	41197456	41197456	ENSG00000231993
chr22	41190188	41190188	LRRC37A14P
chr22	41205282	41205282	L3MBTL2
chr22	41228500	41228500	ENSG00000235513
chr22	41240931	41240931	CHADL
chr22	41286187	41286187	RANGAP1
chr22	41253050	41253050	MIR6889
